0.000000,2.065068,0.168324,2.051618,0.168945,0.190680,0.175382,0.279994
1.000000,1.973966,0.177083,1.771773,0.230469,0.321557,0.302513,0.407055
2.000000,1.665284,0.278172,1.585824,0.318359,0.393049,0.366919,0.488459
3.000000,1.540530,0.303267,1.453659,0.398438,0.432957,0.405143,0.544494
4.000000,1.354071,0.437027,1.228542,0.518555,0.492409,0.453363,0.616370
5.000000,1.152519,0.562263,1.049435,0.625000,0.538267,0.514093,0.689200
6.000000,0.962486,0.647254,0.830435,0.683594,0.587802,0.580075,0.761848
7.000000,0.767077,0.684659,0.706389,0.685547,0.608226,0.621108,0.815815
8.000000,0.636961,0.760653,0.508244,0.848633,0.623102,0.652652,0.853554
9.000000,0.368697,0.930398,0.263903,0.955078,0.654416,0.700842,0.902755
10.000000,0.225678,0.950758,0.177875,0.956055,0.683004,0.739374,0.948334
11.000000,0.172238,0.952888,0.152730,0.955078,0.702057,0.769450,0.980402
12.000000,0.154887,0.953835,0.174582,0.940430,0.714228,0.789838,1.005439
13.000000,0.168577,0.947206,0.214714,0.952148,0.723598,0.809902,1.026473
14.000000,0.149336,0.953362,0.148667,0.944336,0.732111,0.829485,1.044685
15.000000,0.148108,0.954545,0.131380,0.955078,0.735603,0.846791,1.061726
16.000000,0.142401,0.955256,0.135184,0.957031,0.740877,0.854757,1.075771
17.000000,0.134082,0.957860,0.139321,0.957031,0.743389,0.864384,1.088474
18.000000,0.135884,0.957623,0.135192,0.955078,0.747030,0.871890,1.100410
19.000000,0.140328,0.955256,0.127219,0.955078,0.746133,0.880989,1.112329
20.000000,0.135043,0.956203,0.138607,0.956055,0.749906,0.887340,1.123435
21.000000,0.133435,0.955729,0.138564,0.957031,0.751257,0.893873,1.133776
22.000000,0.137733,0.954545,0.144530,0.956055,0.754520,0.900455,1.144469
23.000000,0.134573,0.957860,0.138201,0.955078,0.755820,0.907307,1.154907
24.000000,0.127840,0.959280,0.128607,0.956055,0.758131,0.911653,1.164643
25.000000,0.132602,0.959044,0.140184,0.956055,0.760916,0.917454,1.172652
26.000000,0.145746,0.953835,0.170599,0.955078,0.764434,0.922283,1.185201
27.000000,0.130190,0.958570,0.128488,0.957031,0.771600,0.922069,1.197048
28.000000,0.142503,0.953598,0.131124,0.956055,0.775818,0.926299,1.208753
29.000000,0.130606,0.956203,0.129842,0.957031,0.777384,0.928487,1.217373
30.000000,0.130011,0.957623,0.143130,0.957031,0.777944,0.932671,1.225648
31.000000,0.128644,0.959044,0.136656,0.957031,0.775837,0.938149,1.234523
32.000000,0.127432,0.959517,0.135027,0.955078,0.778206,0.941129,1.243486
33.000000,0.127762,0.959280,0.141677,0.956055,0.780528,0.943554,1.251512
34.000000,0.129275,0.958570,0.129552,0.957031,0.778515,0.945464,1.260237
35.000000,0.132037,0.957150,0.139091,0.955078,0.778573,0.951854,1.269435
36.000000,0.129206,0.956439,0.151418,0.956055,0.783051,0.956871,1.276350
37.000000,0.130078,0.960464,0.145384,0.956055,0.783638,0.960399,1.285496
38.000000,0.126161,0.959991,0.130981,0.957031,0.783551,0.965178,1.295061
39.000000,0.127195,0.956203,0.131309,0.956055,0.782260,0.969795,1.302817
40.000000,0.129099,0.957623,0.126791,0.957031,0.788483,0.968584,1.309946
41.000000,0.125762,0.959517,0.136436,0.956055,0.791632,0.970774,1.317492
42.000000,0.129000,0.959991,0.134386,0.956055,0.788520,0.973440,1.326266
43.000000,0.125796,0.958570,0.127659,0.957031,0.790705,0.976033,1.331941
44.000000,0.126565,0.961174,0.137279,0.958008,0.794791,0.972496,1.342428
45.000000,0.126474,0.958097,0.132028,0.957031,0.792125,0.975814,1.349463
46.000000,0.128750,0.959044,0.127260,0.958008,0.797880,0.977620,1.355943
47.000000,0.126657,0.958570,0.125920,0.958008,0.796245,0.980366,1.363888
48.000000,0.128523,0.960701,0.128828,0.958008,0.789896,0.986754,1.374563
49.000000,0.126087,0.957860,0.134530,0.956055,0.795241,0.985235,1.381278
